Date,Revenue,COGS,is_test,cogs_ratio,day_of_week,day_of_month,month,year,is_weekend,active_promos_count,is_promo_active,sessions_lag_1,total_stock_on_hand,total_stockouts,revenue_lag_1,revenue_lag_7,revenue_lag_30,revenue_rolling_mean_7,revenue_rolling_mean_30,revenue_rolling_std_7,is_payday,is_double_day,is_christmas
2012-11-16,2851503.98,2255928.16,0,0.7911362480370798,4,16,11,2012,0,0.0,0,,29194.0,282.0,2996358.37,2920310.06,3818048.0,3342218.68,3502723.5653333333,377281.4012860156,0,0,0
2012-11-17,3258479.4,2499839.57,0,0.7671797986508676,5,17,11,2012,1,0.0,0,,29194.0,282.0,2851503.98,3124993.27,2909728.89,3332389.2399999998,3470505.4313333333,390761.06136376737,0,0,0
2012-11-18,3292697.97,2632996.71,0,0.7996471993451618,6,18,11,2012,1,0.0,0,,29194.0,282.0,3258479.4,3484874.3,2877379.81,3351458.687142857,3482130.448333333,382114.57964094856,0,0,0
2012-11-19,4654711.93,3714724.53,0,0.7980568047741678,0,19,11,2012,0,0.0,0,,29194.0,282.0,3292697.97,3806978.06,3242557.3,3324004.9257142856,3495974.387,377810.8973313966,0,0,0
2012-11-20,3532139.01,2841184.71,0,0.8043807737906669,1,20,11,2012,0,0.0,0,,29194.0,282.0,4654711.93,3848498.06,2395609.91,3445109.7642857144,3543046.2079999996,617967.077627595,0,0,0
2012-11-21,3144567.59,2465022.82,0,0.7838988189787963,2,21,11,2012,0,0.0,0,,29194.0,282.0,3532139.01,3213518.64,3596158.34,3399915.614285714,3580930.511333333,594678.3792269992,0,0,0
2012-11-22,2661394.83,2082526.75,0,0.7824944748990889,3,22,11,2012,0,0.0,0,,29194.0,282.0,3144567.59,2996358.37,3999141.88,3390065.464285714,3565877.486333333,598836.907627179,0,0,0
2012-11-23,3625609.77,2879673.14,0,0.7942589861235949,4,23,11,2012,0,0.0,0,,29194.0,282.0,2661394.83,2851503.98,3829179.99,3342213.5300000003,3521285.9179999996,646987.9977627291,0,0,0
2012-11-24,2283866.51,1759438.38,0,0.7703770655142187,5,24,11,2012,1,0.0,0,,29194.0,282.0,3625609.77,3258479.4,3104460.52,3452800.0714285714,3514500.2440000004,614474.3959763704,0,0,0
2012-11-25,2891169.43,2288045.69,0,0.7913910773468574,6,25,11,2012,1,0.0,0,,29194.0,282.0,2283866.51,3292697.97,2138927.17,3313569.6585714286,3487147.110333333,759212.5407840014,1,0,0
2012-11-26,3626699.25,2942841.67,0,0.8114380231556283,0,26,11,2012,0,0.0,0,,29194.0,282.0,2891169.43,4654711.93,2816872.34,3256208.4385714284,3512221.852333334,776034.3904854076,0,0,0
2012-11-27,4703189.22,3751057.26,0,0.7975561017296259,1,27,11,2012,0,0.0,0,,29194.0,282.0,3626699.25,3532139.01,6259883.83,3109349.4842857146,3539216.0826666667,523426.97834148636,0,0,0
2012-11-28,3980270.66,3143037.5,0,0.7896542141181926,2,28,11,2012,0,0.0,0,,29194.0,282.0,4703189.22,3144567.59,5424539.1,3276642.3714285716,3487326.2623333335,796818.7329836604,0,0,0
2012-11-29,3116036.61,2564940.27,0,0.8231418917764256,3,29,11,2012,0,0.0,0,,29194.0,282.0,3980270.66,2661394.83,6347274.89,3396028.5242857146,3439183.9809999997,835403.9148352593,0,0,0
2012-11-30,3184691.98,2466641.44,0,0.7745306156735446,4,30,11,2012,0,0.0,0,,30134.0,295.0,3116036.61,3625609.77,4942677.89,3460977.35,3331476.038333333,784918.1022126143,0,0,0
2012-12-01,3064822.76,2435991.34,0,0.794822908454256,5,1,12,2012,1,0.0,0,,30134.0,295.0,3184691.98,2283866.51,5536748.35,3397989.0942857144,3272876.508,787192.8705365874,1,0,0
2012-12-02,1765509.34,1464812.23,0,0.8296825153017882,6,2,12,2012,1,0.0,0,,30134.0,295.0,3064822.76,2891169.43,1936831.08,3509554.272857143,3190478.988333333,645579.6933170442,0,0,0
2012-12-03,2315389.05,1807129.65,0,0.7804863938524716,0,3,12,2012,0,0.0,0,,30134.0,295.0,1765509.34,3626699.25,2911848.61,3348745.688571428,3184768.2636666666,910944.194323429,0,0,0
2012-12-04,2382954.42,1864688.02,0,0.7825109890268065,1,4,12,2012,0,0.0,0,,30134.0,295.0,2315389.05,4703189.22,2658832.75,3161415.66,3164886.2783333333,976715.2377540907,0,0,0
2012-12-05,2286277.45,1849992.69,0,0.8091724344304755,2,5,12,2012,0,0.0,0,,30134.0,295.0,2382954.42,3980270.66,3332448.46,2829953.5457142857,3155690.334,728434.645133677,1,0,0
2012-12-06,2733678.5,2184618.1,0,0.7991496073879939,3,6,12,2012,0,0.0,0,,30134.0,295.0,2286277.45,3116036.61,3439495.01,2587954.5157142854,3120817.9669999997,539461.4155760801,0,0,0
2012-12-07,2065198.04,1633326.72,0,0.7908814013788237,4,7,12,2012,0,0.0,0,,30134.0,295.0,2733678.5,3184691.98,1969815.91,2533331.9285714286,3097290.75,494569.02205855853,0,0,0
2012-12-08,2087384.34,1719369.91,0,0.8236958939722618,5,8,12,2012,1,0.0,0,,30134.0,295.0,2065198.04,3064822.76,2197716.17,2373404.222857143,3100470.1543333335,424937.72663895244,0,0,0
2012-12-09,2430122.78,1883727.02,0,0.775157138356606,6,9,12,2012,1,0.0,0,,30134.0,295.0,2087384.34,1765509.34,2920310.06,2233770.1628571427,3096792.4266666668,302956.6839298839,0,0,0
2012-12-10,2542389.69,2015472.58,0,0.7927473069637881,0,10,12,2012,0,0.0,0,,30134.0,295.0,2430122.78,2315389.05,3124993.27,2328714.94,3080452.8506666664,226156.6901935474,0,0,0
2012-12-11,3699430.17,3001083.16,0,0.8112284925221336,1,11,12,2012,0,0.0,0,,30134.0,295.0,2542389.69,2382954.42,3484874.3,2361143.602857143,3061032.731333333,239791.25760271688,0,0,0
2012-12-12,4386420.92,3545221.89,0,0.8082265597985522,2,12,12,2012,0,0.0,0,,30134.0,295.0,3699430.17,2286277.45,3806978.06,2549211.567142857,3068184.593666666,560943.7572895517,0,1,0
2012-12-13,2326824.81,1839144.84,0,0.7904096742031902,3,13,12,2012,0,0.0,0,,30134.0,295.0,4386420.92,2733678.5,3848498.06,2849232.062857143,3087499.3556666668,872168.2907539746,0,0,0
2012-12-14,2659317.57,2101555.8,0,0.7902613150485822,4,14,12,2012,0,0.0,0,,30134.0,295.0,2326824.81,2065198.04,3213518.64,2791110.1071428573,3036776.914,894424.8379244109,0,0,0
2012-12-15,3385542.75,2693057.28,0,0.7954580635556883,5,15,12,2012,1,0.0,0,,30134.0,295.0,2659317.57,2087384.34,2996358.37,2875984.325714286,3018303.5450000004,840631.7323847198,1,0,0
2012-12-16,3484853.43,2706611.68,0,0.7766787712503593,6,16,12,2012,1,0.0,0,,30134.0,295.0,3385542.75,2430122.78,2851503.98,3061435.5271428567,3031276.3576666666,778565.4618662101,0,0,0
2012-12-17,4281691.85,3433745.61,0,0.8019600032636632,0,17,12,2012,0,0.0,0,,30134.0,295.0,3484853.43,2542389.69,3258479.4,3212111.334285714,3052388.0059999996,736974.6280360771,0,0,0
2012-12-18,4394537.67,3473710.24,0,0.790460908712611,1,18,12,2012,0,0.0,0,,30134.0,295.0,4281691.85,3699430.17,3292697.97,3460583.0714285714,3086495.0876666666,766169.8662690963,0,0,0
2012-12-19,3785472.73,3004383.53,0,0.7936613850603541,2,19,12,2012,0,0.0,0,,30134.0,295.0,4394537.67,4386420.92,4654711.93,3559884.1428571427,3123223.077666667,843435.0320822502,0,0,0
2012-12-20,3905985.95,3132486.67,0,0.8019707981796503,3,20,12,2012,0,0.0,0,,30134.0,295.0,3785472.73,2326824.81,3532139.01,3474034.4014285714,3094248.4376666667,772919.987236439,0,0,1
2012-12-21,3966203.09,3174444.37,0,0.8003736313966717,4,21,12,2012,0,0.0,0,,30134.0,295.0,3905985.95,2659317.57,3144567.59,3699628.8500000006,3106710.0023333337,591421.1904502115,0,0,1
2012-12-22,3225123.87,2559516.54,0,0.7936180572189929,5,22,12,2012,1,0.0,0,,30134.0,295.0,3966203.09,3385542.75,2661394.83,3886326.781428572,3134097.852333334,374943.4601864774,0,0,1
2012-12-23,2151580.15,1770780.57,0,0.8230139927624821,6,23,12,2012,1,0.0,0,,30134.0,295.0,3225123.87,3484853.43,3625609.77,3863409.7985714287,3152888.820333333,413566.58416843775,0,0,1
2012-12-24,3297376.6,2599138.83,0,0.7882444577304273,0,24,12,2012,0,0.0,0,,30134.0,295.0,2151580.15,4281691.85,2283866.51,3672942.1871428574,3103754.4996666666,770209.3180605258,0,0,1
2012-12-25,4917024.98,3856446.89,0,0.7843049213062977,1,25,12,2012,0,0.0,0,,30134.0,295.0,3297376.6,4394537.67,2891169.43,3532325.722857143,3137538.169333333,729314.3800610878,1,0,1
2012-12-26,3285221.25,2658633.45,0,0.8092707454634905,2,26,12,2012,0,0.0,0,,30134.0,295.0,4917024.98,3785472.73,3626699.25,3606966.767142858,3205066.6876666667,849154.5189456589,0,0,0
2012-12-27,4994041.71,3924374.73,0,0.7858113643988769,3,27,12,2012,0,0.0,0,,30134.0,295.0,3285221.25,3905985.95,4703189.22,3535502.27,3193684.0876666666,852670.8979082338,0,0,0
2012-12-28,8573663.31,6682336.48,0,0.7794027171799449,4,28,12,2012,0,0.0,0,,30134.0,295.0,4994041.71,3966203.09,3980270.66,3690938.807142857,3203379.1706666667,1015155.2822248614,0,0,0
2012-12-29,7842913.37,6260959.87,0,0.7982951710201027,5,29,12,2012,1,0.0,0,,30134.0,295.0,8573663.31,3225123.87,3116036.61,4349147.41,3356492.2590000005,2118010.0595225706,0,0,0
2012-12-30,6511908.92,5180121.12,0,0.7954842709931514,6,30,12,2012,1,0.0,0,,30134.0,295.0,7842913.37,2151580.15,3184691.98,5008831.624285715,3514054.8176666666,2408751.0076167784,0,0,0
2012-12-31,5573749.22,4432224.44,0,0.7951962431492389,0,31,12,2012,0,0.0,0,,32823.0,316.0,6511908.92,3297376.6,3064822.76,5631735.734285714,3624962.049,2089329.1251008736,0,0,0
2013-01-01,5304546.99,4156070.2,0,0.7834920131417292,1,1,1,2013,0,0.0,0,,32823.0,316.0,5573749.22,4917024.98,1765509.34,5956931.822857142,3708592.9310000003,1825999.249444417,1,1,0
2013-01-02,1606940.44,1237497.84,0,0.770095648348983,2,2,1,2013,0,0.0,0,9760.0,32823.0,316.0,5304546.99,3285221.25,2315389.05,6012292.11,3826560.852666667,1794825.2446223744,0,0,0
2013-01-03,2281680.01,1832133.02,0,0.802975444396342,3,3,1,2013,0,0.0,0,10456.0,32823.0,316.0,1606940.44,4994041.71,2382954.42,5772537.708571428,3802945.8990000007,2269222.2824234534,0,0,0
2013-01-04,2376895.46,1940747.07,0,0.8165050178521525,4,4,1,2013,0,0.0,0,10076.0,32823.0,316.0,2281680.01,8573663.31,2286277.45,5385057.465714286,3799570.0853333334,2627586.4554102984,0,0,0
2013-01-05,2509462.77,1977027.71,0,0.7878290659000292,5,5,1,2013,1,0.0,0,9973.0,32823.0,316.0,2376895.46,7842913.37,2733678.5,4499804.915714285,3802590.685666667,2409058.95753831,1,0,0
2013-01-06,2603356.52,2060481.76,0,0.7914712196238108,6,6,1,2013,1,0.0,0,10223.0,32823.0,316.0,2509462.77,6511908.92,2065198.04,3737883.4014285714,3795116.828,1980858.7080583393,0,0,0
2013-01-07,3048100.39,2452517.39,0,0.8046051888730608,0,7,1,2013,0,0.0,0,9545.0,32823.0,316.0,2603356.52,5573749.22,2087384.34,3179518.772857143,3813055.4439999997,1578625.1183473933,0,0,0
2013-01-08,2449700.42,1973182.14,0,0.8054789573004196,1,8,1,2013,0,0.0,0,10203.0,32823.0,316.0,3048100.39,5304546.99,2430122.78,2818711.7971428568,3845079.3123333333,1177992.8711528932,0,0,0
2013-01-09,2049715.7,1654806.5,0,0.8073346464585308,2,9,1,2013,0,0.0,0,9456.0,32823.0,316.0,2449700.42,1606940.44,2542389.69,2410876.5728571424,3845731.9003333333,431757.8461280392,0,0,0
2013-01-10,2794331.46,2122153.07,0,0.7594492995473057,3,10,1,2013,0,0.0,0,9162.0,32823.0,316.0,2049715.7,2281680.01,3699430.17,2474130.181428571,3829309.4340000004,309463.4506009884,0,0,0
2013-01-11,2343077.25,1805692.13,0,0.770649849466124,4,11,1,2013,0,0.0,0,9887.0,32823.0,316.0,2794331.46,2376895.46,4386420.92,2547366.1028571427,3799139.477,316899.84026257356,0,0,0
2013-01-12,2814596.53,2241879.07,0,0.7965188069069352,5,12,1,2013,1,0.0,0,9412.0,32823.0,316.0,2343077.25,2509462.77,2326824.81,2542534.9299999997,3731028.0213333336,320172.7050249596,0,0,0
2013-01-13,2919719.62,2279740.92,0,0.7808081654087045,6,13,1,2013,1,0.0,0,8730.0,32823.0,316.0,2814596.53,2603356.52,2659317.57,2586125.467142857,3747287.0786666665,335332.2154189464,0,0,0
2013-01-14,3077677.28,2477490.97,0,0.8049872499952303,0,14,1,2013,0,0.0,0,8818.0,32823.0,316.0,2919719.62,3048100.39,3385542.75,2631320.195714286,3755967.147,358556.45148057793,0,0,0
2013-01-15,2536405.93,2094291.34,0,0.8256924947340744,1,15,1,2013,0,0.0,0,8230.0,32823.0,316.0,3077677.28,2449700.42,3484853.43,2635545.4657142856,3745704.9646666665,364412.8426632034,1,0,0
2013-01-16,1849789.43,1445623.48,0,0.7815070496970026,2,16,1,2013,0,0.0,0,8102.0,32823.0,316.0,2536405.93,2049715.7,4281691.85,2647931.967142857,3714090.048,358468.17803650734,0,0,0
2013-01-17,2173214.95,1763012.0,0,0.8112460297588142,3,17,1,2013,0,0.0,0,9373.0,32823.0,316.0,1849789.43,2794331.46,4394537.67,2619371.0714285714,3633026.6340000005,417224.02894275845,0,0,0
2013-01-18,2099249.56,1615535.57,0,0.7695776627910785,4,18,1,2013,0,0.0,0,9819.0,32823.0,316.0,2173214.95,2343077.25,3785472.73,2530640.1414285717,3558982.543333334,439277.2935007066,0,0,0
2013-01-19,2477132.79,2033637.15,0,0.8209641236067929,5,19,1,2013,1,0.0,0,10041.0,32823.0,316.0,2099249.56,2814596.53,3905985.95,2495807.6142857145,3502775.1043333337,465512.63935328444,0,0,0
2013-01-20,2522776.58,2018671.04,0,0.8001782861009435,6,20,1,2013,1,0.0,0,8746.0,32823.0,316.0,2477132.79,2919719.62,3966203.09,2447598.5085714287,3455146.665666667,443971.7813009782,0,0,0
2013-01-21,4100379.42,3250868.59,0,0.792821409195347,0,21,1,2013,0,0.0,0,10270.0,32823.0,316.0,2522776.58,3077677.28,3225123.87,2390892.36,3407032.4486666666,396423.58303459495,0,0,0
2013-01-22,3538734.12,2801650.02,0,0.7917096693322639,1,22,1,2013,0,0.0,0,10339.0,32823.0,316.0,4100379.42,2536405.93,2151580.15,2536992.665714286,3436207.6336666667,735319.1291060067,0,0,0
2013-01-23,2836455.88,2322088.98,0,0.8186585930608588,2,23,1,2013,0,0.0,0,10100.0,32823.0,316.0,3538734.12,1849789.43,3297376.6,2680182.4071428576,3482446.0993333333,827055.8034778432,0,0,0
2013-01-24,2522924.71,2102458.71,0,0.8333418360312465,3,24,1,2013,0,0.0,0,9307.0,32823.0,316.0,2836455.88,2173214.95,4917024.98,2821134.757142857,3467082.0753333336,741611.28176371,0,0,0
2013-01-25,2823082.71,2273250.41,0,0.8052369142241674,4,25,1,2013,0,0.0,0,9698.0,32823.0,316.0,2522924.71,2099249.56,3285221.25,2871093.2942857146,3387278.7330000005,701377.4455942635,1,0,0
2013-01-26,2312290.79,1869897.73,0,0.8086775841891408,5,26,1,2013,1,0.0,0,10600.0,32823.0,316.0,2823082.71,2477132.79,4994041.71,2974498.0300000003,3371874.115,616886.8639656643,0,0,0
2013-01-27,3818881.29,3023842.24,0,0.7918136256076188,6,27,1,2013,1,0.0,0,10226.0,32823.0,316.0,2312290.79,2522776.58,8573663.31,2950949.172857143,3282482.4176666667,641685.3880783232,0,0,0
2013-01-28,5008712.77,4035190.91,0,0.8056343206919411,0,28,1,2013,0,0.0,0,8604.0,32823.0,316.0,3818881.29,4100379.42,7842913.37,3136106.988571428,3123989.6836666665,683197.2991375237,0,0,0
2013-01-29,4833870.43,4015854.7,0,0.8307741711645342,1,29,1,2013,0,0.0,0,9701.0,32823.0,316.0,5008712.77,3538734.12,6511908.92,3265868.895714286,3029516.330333333,936261.6550322102,0,0,0
2013-01-30,4296295.37,3414688.28,0,0.7947983054991863,2,30,1,2013,0,0.0,0,8638.0,32823.0,316.0,4833870.43,2836455.88,5573749.22,3450888.368571428,2973581.714,1110860.2720148494,0,0,0
2013-01-31,3378679.46,2731823.14,0,0.8085475915492736,3,31,1,2013,0,1.0,1,8596.0,33545.0,270.0,4296295.37,2522924.71,5304546.99,3659436.867142857,2930999.919,1113313.4961982493,0,0,0
2013-02-01,4073777.92,3289266.58,0,0.8074241268409644,4,1,2,2013,0,1.0,1,8915.0,33545.0,270.0,3378679.46,2823082.71,1606940.44,3781687.5457142857,2866804.334666667,1009896.8498776545,1,0,0
2013-02-02,2351969.75,1915236.16,0,0.814311561617661,5,2,2,2013,1,1.0,1,15758.0,33545.0,270.0,4073777.92,2312290.79,2281680.01,3960358.2899999996,2949032.2506666663,918538.7667383391,0,1,0
2013-02-03,2743224.75,2293960.05,0,0.8362275274747356,6,3,2,2013,1,1.0,1,15027.0,33545.0,270.0,2351969.75,3818881.29,2376895.46,3966026.7128571426,2951375.242,906719.6451982281,0,0,0
2013-02-04,3599084.22,2986552.92,0,0.8298091229440582,0,4,2,2013,0,1.0,1,14372.0,33545.0,270.0,2743224.75,5008712.77,2509462.77,3812361.492857143,2963586.2183333333,1019897.4585684533,0,0,0
2013-02-05,3829186.14,3181079.49,0,0.8307455876250508,1,5,2,2013,0,1.0,1,15623.0,33545.0,270.0,3599084.22,4833870.43,2603356.52,3610985.9857142856,2999906.933333333,872879.4407613495,1,0,0
2013-02-06,2313071.08,1919077.04,0,0.8296662634336338,2,6,2,2013,0,1.0,1,14177.0,33545.0,270.0,3829186.14,4296295.37,3048100.39,3467459.6585714286,3040767.9206666667,704684.0197085475,0,0,0
2013-02-07,2839296.13,2338660.54,0,0.8236761623029437,3,7,2,2013,0,1.0,1,14103.0,33545.0,270.0,2313071.08,3378679.46,2449700.42,3184141.902857143,3016266.9436666667,714520.714030459,0,0,0
2013-02-08,2648161.4,2136088.4,0,0.8066307438813963,4,8,2,2013,0,1.0,1,14761.0,33545.0,270.0,2839296.13,4073777.92,2049715.7,3107087.141428571,3029253.467333333,719114.1305775942,0,0,0
2013-02-09,2957587.36,2354253.06,0,0.7960045717804258,5,9,2,2013,1,1.0,1,14467.0,33545.0,270.0,2648161.4,2351969.75,2794331.46,2903427.6385714286,3049201.6573333335,589990.4264506922,0,0,0
2013-02-10,3380985.73,2832001.18,0,0.8376258896543761,6,10,2,2013,1,1.0,1,14578.0,33545.0,270.0,2957587.36,2743224.75,2343077.25,2989944.44,3054643.520666667,537736.5516484138,0,0,0
2013-02-11,4189315.44,3426089.62,0,0.8178161012387265,0,11,2,2013,0,1.0,1,16602.0,33545.0,270.0,3380985.73,3599084.22,2814596.53,3081053.1514285714,3089240.47,542970.333418611,0,0,0
2013-02-12,3967295.55,3276616.25,0,0.8259067691591568,1,12,2,2013,0,1.0,1,15063.0,33545.0,270.0,4189315.44,3829186.14,2919719.62,3165371.8971428573,3135064.433666667,668209.330218809,0,0,0
2013-02-13,3156812.35,2628245.52,0,0.832563113863895,2,13,2,2013,0,1.0,1,15368.0,33545.0,270.0,3967295.55,2313071.08,3077677.28,3185101.812857143,3169983.6313333334,692667.4963407655,0,0,0
2013-02-14,3286622.13,2725794.93,0,0.8293606086075981,3,14,2,2013,0,1.0,1,13346.0,33545.0,270.0,3156812.35,2839296.13,2536405.93,3305636.28,3172621.4669999997,579855.205086781,0,0,0
2013-02-15,2860640.37,2293142.09,0,0.8016184467116361,4,15,2,2013,0,1.0,1,17180.0,33545.0,270.0,3286622.13,2648161.4,1849789.43,3369539.9942857143,3197628.6736666667,543399.0189383588,1,0,0
2013-02-16,3339909.75,2755975.45,0,0.8251646470387412,5,16,2,2013,1,1.0,1,13633.0,33545.0,270.0,2860640.37,2957587.36,2173214.95,3399894.132857143,3231323.7049999996,500639.10785858467,0,0,0
2013-02-17,3433567.61,2907659.44,0,0.8468333145768462,6,17,2,2013,1,1.0,1,15360.0,33545.0,270.0,3339909.75,3380985.73,2099249.56,3454511.617142857,3270213.5316666663,463845.9614369457,0,0,0
2013-02-18,4473211.04,3823113.82,0,0.8546687794993906,0,18,2,2013,0,1.0,1,14662.0,33545.0,270.0,3433567.61,4189315.44,2477132.79,3462023.3142857146,3314690.8,462881.5672583864,0,0,0
2013-02-19,4318301.23,3421155.04,0,0.7922455747720035,1,19,2,2013,0,1.0,1,13304.0,33545.0,270.0,4473211.04,3967295.55,2522776.58,3502579.8285714285,3381226.7416666667,542768.9865246009,0,0,0
2013-02-20,3392471.04,2787089.48,0,0.821551443516523,2,20,2,2013,0,1.0,1,16231.0,33545.0,270.0,4318301.23,3156812.35,4100379.42,3552723.4971428574,3441077.5633333335,605451.4881362999,0,0,0
2013-02-21,3412803.18,2676550.95,0,0.7842675972893345,3,21,2,2013,0,1.0,1,14347.0,33545.0,270.0,3392471.04,3286622.13,3538734.12,3586389.0242857146,3417480.617333333,586007.7739078304,0,0,0
2013-02-22,3535377.38,2908690.59,0,0.8227383606782029,4,22,2,2013,0,1.0,1,14194.0,33545.0,270.0,3412803.18,2860640.37,2836455.88,3604414.8885714286,3413282.919333333,577123.3257035012,0,0,0
2013-02-23,4286140.45,3439856.85,0,0.8025534604214848,5,23,2,2013,1,1.0,1,15750.0,33545.0,270.0,3535377.38,3339909.75,2522924.71,3700805.89,3436580.3026666665,480443.38297125517,0,0,0
2013-02-24,5419232.89,4431878.1,0,0.8178054329752195,6,24,2,2013,1,1.0,1,14540.0,33545.0,270.0,4286140.45,3433567.61,2823082.71,3835981.7042857143,3495354.1606666665,494876.7663661387,0,0,0
2013-02-25,9128225.25,7430696.94,0,0.8140352299040824,0,25,2,2013,0,1.0,1,13758.0,33545.0,270.0,5419232.89,4473211.04,2312290.79,4119648.172857143,3581892.5,736081.8160342221,1,0,0
2013-02-26,6762535.71,5653323.87,0,0.835976934160988,1,26,2,2013,0,1.0,1,13676.0,33545.0,270.0,9128225.25,4318301.23,3818881.29,4784650.202857142,3809090.3153333333,2045977.4508657707,0,0,0
2013-02-27,5716765.68,4880975.48,0,0.8538001648512556,2,27,2,2013,0,1.0,1,15824.0,33545.0,270.0,6762535.71,3392471.04,5008712.77,5133826.5571428565,3907212.129333333,2158596.1181148184,0,0,0
2013-02-28,4367566.41,3573846.75,0,0.8182695841366725,3,28,2,2013,0,1.0,1,15908.0,35056.0,315.0,5716765.68,3412803.18,4833870.43,5465868.648571429,3930813.893,2020435.5362707463,0,0,0
2013-03-01,2693901.21,2256905.73,0,0.8377834055763315,4,1,3,2013,0,1.0,1,15284.0,35056.0,315.0,4367566.41,3535377.38,4296295.37,5602263.395714285,3915270.4256666666,1886527.8439957441,1,0,0
2013-03-02,279813.94,236576.31,0,0.8454772124648258,5,2,3,2013,1,0.0,0,20573.0,35056.0,315.0,2693901.21,4286140.45,3378679.46,5482052.514285713,3861857.287,2059098.5910614727,0,0,0
2013-03-03,1959484.08,1505793.8,0,0.7684644215124218,6,3,3,2013,1,0.0,0,18275.0,35056.0,315.0,279813.94,5419232.89,4073777.92,4909720.1557142865,3758561.7696666666,2851299.477544542,0,1,0
2013-03-04,1412869.43,1130489.5,0,0.8001372780781307,0,4,3,2013,0,0.0,0,19075.0,35056.0,315.0,1959484.08,9128225.25,2351969.75,4415470.3257142855,3688085.308333333,3041758.3094523964,0,0,0
2013-03-05,2440470.72,1954056.55,0,0.8006883811332921,1,5,3,2013,0,0.0,0,21760.0,35056.0,315.0,1412869.43,6762535.71,2743224.75,3313276.637142857,3656781.964333333,2374008.5071251113,1,0,0
2013-03-06,3247761.18,2622451.1,0,0.8074642668153328,2,6,3,2013,0,0.0,0,21169.0,35056.0,315.0,2440470.72,5716765.68,3599084.22,2695838.7814285713,3646690.1633333336,1826257.2760084718,0,0,0
2013-03-07,4017685.67,3191424.08,0,0.7943438940060237,3,7,3,2013,0,0.0,0,19422.0,35056.0,315.0,3247761.18,4367566.41,3829186.14,2343123.8528571427,3634979.3953333334,1311427.853570027,0,0,0
2013-03-08,3622255.55,2838056.23,0,0.7835052471656784,4,8,3,2013,0,0.0,0,20205.0,35056.0,315.0,4017685.67,2693901.21,2313071.08,2293140.8899999997,3641262.713,1225245.5282476759,0,0,0
2013-03-09,3263371.09,2560913.71,0,0.7847448663890689,5,9,3,2013,1,0.0,0,21327.0,35056.0,315.0,3622255.55,279813.94,2839296.13,2425762.9385714284,3684902.195333333,1322256.6769173443,0,0,0
2013-03-10,3510986.19,2877727.07,0,0.8196349727026411,6,10,3,2013,1,0.0,0,20046.0,35056.0,315.0,3263371.09,1959484.08,2648161.4,2851985.3885714286,3699038.0273333336,941187.8656425636,0,0,0
2013-03-11,3242639.13,2568418.97,0,0.7920767211613833,0,11,3,2013,0,0.0,0,19505.0,35056.0,315.0,3510986.19,1412869.43,2957587.36,3073628.5471428568,3727798.8536666664,876437.032620139,0,0,0
2013-03-12,3660190.99,2853606.73,0,0.7796332862947132,1,12,3,2013,0,0.0,0,21480.0,35056.0,315.0,3242639.13,2440470.72,3380985.73,3335024.218571428,3737300.5793333333,483218.5643407804,0,0,0
