Date,Revenue,COGS,day_of_week,day_of_month,week_of_year,month,quarter,year,day_of_year,is_weekend,is_month_start,is_month_end,days_since_start,is_post_2019,doy_sin,doy_cos,dow_sin,dow_cos,fourier_sin_year_order_1,fourier_cos_year_order_1,fourier_sin_year_order_2,fourier_cos_year_order_2,fourier_sin_year_order_3,fourier_cos_year_order_3,Revenue_lag_1,Revenue_lag_2,Revenue_lag_7,Revenue_lag_14,Revenue_lag_30,Revenue_lag_60,Revenue_diff_1,Revenue_diff_7,Revenue_pct_change_1,Revenue_pct_change_7,Revenue_ema_7,Revenue_rolling_std_7,Revenue_rolling_max_7,Revenue_rolling_min_7,Revenue_ema_14,Revenue_rolling_std_14,Revenue_rolling_max_14,Revenue_rolling_min_14,Revenue_ema_30,Revenue_rolling_std_30,Revenue_rolling_max_30,Revenue_rolling_min_30,Revenue_ema_ratio_7_30,Revenue_momentum_7,Revenue_momentum_30,COGS_lag_1,COGS_lag_2,COGS_lag_7,COGS_lag_14,COGS_lag_30,COGS_lag_60,COGS_diff_1,COGS_diff_7,COGS_pct_change_1,COGS_pct_change_7,COGS_ema_7,COGS_rolling_std_7,COGS_rolling_max_7,COGS_rolling_min_7,COGS_ema_14,COGS_rolling_std_14,COGS_rolling_max_14,COGS_rolling_min_14,COGS_ema_30,COGS_rolling_std_30,COGS_rolling_max_30,COGS_rolling_min_30,COGS_ema_ratio_7_30,COGS_momentum_7,COGS_momentum_30,gross_margin_lag_1,gross_margin_ratio_lag_1,cogs_revenue_ratio_lag_1,is_high_cogs_ratio_lag_1,is_payday_period,hist_avg_revenue_m_dow
2012-08-02,9692427.0,7537501.15,3,2,31,8,3,2012,215,0,0,0,29,0,-0.5285813283559292,-0.8488826652214553,0.43388373911755823,-0.900968867902419,-0.5285813283559292,-0.8488826652214553,0.8974070536021568,0.44120355862696276,-0.9950052545447352,0.09982255971656227,9148357.3,9151622.14,5851965.06,6421487.11,,,-3264.839999999851,3901669.2200000007,-0.0003567498690456583,0.7436442114546289,6950280.404948679,1993425.4476431636,9151622.14,4326956.84,6003447.344139187,1827479.101223342,9151622.14,3117550.57,5342598.9364218,,,,1.3009174912146058,3296392.240000001,,7308514.33,7142891.18,4579171.74,5007270.91,,,165623.15000000037,3168494.96,0.023187130508685705,0.7653333660610384,5488559.646087641,1584916.7144175302,7308514.33,3403662.59,4734169.486466258,1431914.5638763478,7308514.33,2531656.38,4201980.071229017,,,,1.306184121065871,2729342.59,,1839842.9700000007,0.20111184004564286,0.798888159953264,0,1,5245800.323061225
2012-08-03,9297269.95,7118808.46,4,3,31,8,3,2012,216,0,0,0,30,0,-0.5431052396834317,-0.8396646346181327,-0.433883739117558,-0.9009688679024191,-0.5431052396834317,-0.8396646346181327,0.912052525275964,0.41007339725680436,-0.9885312610933433,0.15101637606963153,9692427.0,9148357.3,5156699.45,5171470.46,5123547.94,,544069.6999999993,3840461.9400000004,0.05947184638273795,0.6562687747831497,7635817.053711509,2310385.0107198316,9692427.0,4326956.84,6495311.298253963,2135074.0019436525,9692427.0,3117550.57,5623233.005039749,1844023.3092540554,9692427.0,2360851.9,1.357905149378379,4535727.55,4568879.06,7537501.15,7308514.33,3989402.2,4213989.64,3982991.19,,228986.8200000003,2958329.41,0.03133151413004076,0.6460402836954964,6000795.022065731,1812585.0383299645,7537501.15,3403662.59,5107947.0416040905,1661457.3147766425,7537501.15,2531656.38,4417174.979536823,1439325.1479507517,7537501.15,1808622.79,1.3585142200278828,3548098.95,3554509.9600000004,2154925.8499999996,0.22233088265692136,0.7776691173420469,0,1,4574679.664081632
2012-08-04,6384195.03,5087528.11,5,4,31,8,3,2012,217,1,0,0,31,0,-0.5574684374327892,-0.8301981337405212,-0.9749279121818236,-0.2225209339563146,-0.5574684374327892,-0.8301981337405212,0.9256185127518922,0.3784578825324888,-0.9794250862518065,0.201808078184798,9297269.95,9692427.0,4326956.84,3442157.02,2751773.45,,-395157.05000000075,4140570.499999999,-0.04076966997017373,0.8029497433673392,8051180.277783631,2295496.8932570275,9692427.0,4326956.84,6868905.785153435,2325111.9238434914,9692427.0,3117550.57,5860267.646650087,2005958.3862320203,9692427.0,2360851.9,1.3738588001816265,4970313.109999999,6545496.499999999,7118808.46,7537501.15,3403662.59,2746075.45,2150580.23,,-418692.6900000004,3129406.26,-0.055547943763829544,0.7844298727262946,6280298.381549299,1767518.7007364964,7537501.15,3403662.59,5376061.897390212,1793896.224920655,7537501.15,2531656.38,4591473.913760254,1553953.041193201,7537501.15,1808622.79,1.3678175025048285,3715145.87,4968228.23,2178461.4899999993,0.23431195412344202,0.7656880458754823,0,0,3851887.56122449
2012-08-05,2359224.19,1863413.11,6,5,31,8,3,2012,218,1,0,0,32,0,-0.5716666713027052,-0.8204859638785327,-0.7818314824680299,0.6234898018587334,-0.5716666713027052,-0.8204859638785327,0.9380889596420647,0.3463944338433696,-0.9677109772087535,0.25206242201026163,6384195.03,9297269.95,4804199.65,3117550.57,3054029.42,,-2913074.919999999,2057238.1900000004,-0.31332584034520794,0.475446893988432,7634433.965837724,1910063.9270562544,9692427.0,4804199.65,6804277.68446631,2201291.4908683244,9692427.0,3117550.57,5894069.413317824,1967716.6652938,9692427.0,2360851.9,1.2952738473989707,1579995.38,3330165.6100000003,5087528.11,7118808.46,3819645.91,2531656.38,2517632.84,,-2031280.3499999996,1683865.5200000005,-0.2853399359476515,0.4947216345554395,5982105.813661974,1452543.3437222287,7537501.15,3819645.91,5337590.7257381845,1699763.1077982835,7537501.15,2531656.38,4623477.4102918515,1524575.7654961448,7537501.15,1808622.79,1.2938542319538278,1267882.2000000002,2569895.2700000005,1296666.92,0.20310578137177757,0.7968942186266561,0,0,4069979.1214583335
2012-08-06,3630003.7,2922718.71,0,6,32,8,3,2012,219,0,0,0,33,0,-0.5856957398073508,-0.8105309990194823,0.0,1.0,-0.5856957398073508,-0.8105309990194823,0.9494491062150135,0.31392100074304014,-0.953420125349868,0.3016455943285796,2359224.19,6384195.03,6586130.95,4730517.69,2667930.94,,-4024970.8400000003,-2444975.4600000004,-0.6304586280785974,-0.5089246155704624,6315631.521878293,2645359.947002691,9692427.0,2359224.19,6211603.885204135,2291935.4057776215,9692427.0,2359224.19,5666014.882781191,1998127.492824161,9692427.0,2359224.19,1.1146514177116118,-4226906.76,-308706.75,1863413.11,5087528.11,5195109.56,3685006.66,2108246.62,,-3224115.0,-1956232.8,-0.6337291765843432,-0.5121503003402742,4952432.63774648,2047205.600985294,7537501.15,1863413.11,4874367.04363976,1779311.2100814232,7537501.15,1863413.11,4445408.745756893,1552625.7898414258,7537501.15,1808622.79,1.1140556292967203,-3331696.4499999993,-244833.51,495811.07999999984,0.21015852673072932,0.789841473265032,0,0,4118305.7669387753
2012-08-07,2240253.44,1781265.84,1,7,32,8,3,2012,220,0,0,0,34,0,-0.5995514915196489,-0.8003361849976323,0.7818314824680298,0.6234898018587336,-0.5995514915196489,-0.8003361849976323,0.9596855068649522,0.2810760180331286,-0.936590583203982,0.3504255690637097,3630003.7,2359224.19,9151622.14,4096496.12,2360851.9,,1270779.5100000002,-2956127.25,0.5386429638126085,-0.4488412502639353,5644224.566408719,3027144.029501683,9692427.0,2359224.19,5867390.5271769175,2364037.043583211,9692427.0,2359224.19,5534659.32260176,1963305.918498959,9692427.0,2359224.19,1.0197962037788546,-5521618.44,1269151.8000000003,2922718.71,1863413.11,7142891.18,3248450.65,1808622.79,,1059305.5999999999,-2272390.8499999996,0.5684759832992694,-0.4374096106646882,4445004.155809861,2336162.8175204745,7537501.15,1863413.11,4614147.265821125,1829184.1197947895,7537501.15,1863413.11,4347170.678933868,1523578.4262742128,7537501.15,1808622.79,1.022505092183259,-4220172.47,1114095.92,707284.9900000002,0.19484415126024576,0.8051558487369994,0,0,4268881.215
2012-08-08,2617553.36,1997006.42,2,8,32,8,3,2012,221,0,0,0,35,0,-0.6132298262997502,-0.7899045386224707,0.9749279121818236,-0.22252093395631434,-0.6132298262997502,-0.7899045386224707,0.968786046025684,0.24789836027275647,-0.9172671631198612,0.39827245882943246,2240253.44,3630003.7,9148357.3,5246688.08,3548386.46,,-1389750.2600000002,-6911368.700000001,-0.3828509210610447,-0.7552069561298561,4793231.784806539,3353924.6295311223,9692427.0,2240253.44,5383772.248886662,2532531.7984430543,9692427.0,2240253.44,5322117.0075951945,1969526.5244025954,9692427.0,2240253.44,0.9006250290922035,-6908103.860000001,-1308133.02,1781265.84,2922718.71,7308514.33,4140019.37,2787841.68,,-1141452.8699999999,-5361625.34,-0.39054489441442,-0.7506239707266547,3779069.5768573955,2598285.6396013442,7537501.15,1781265.84,4236429.742378308,1962758.125112392,7537501.15,1781265.84,4181628.4312607157,1525016.9601335097,7537501.15,1781265.84,0.9037315579253916,-5527248.49,-1006575.8400000001,458987.59999999986,0.20488199763592418,0.7951180023596119,0,0,4947728.397755102
2012-08-09,4478691.52,3621672.71,3,9,32,8,3,2012,222,0,0,0,36,0,-0.6267266965083301,-0.7792391467859886,0.43388373911755823,-0.900968867902419,-0.6267266965083301,-0.7792391467859886,0.9767399525103048,0.21442729576751102,-0.895501317943504,0.44505886078298396,2617553.36,2240253.44,9692427.0,5851965.06,5234938.62,,377299.9199999999,-6530803.940000001,0.1684184089457308,-0.7138772268984291,4249312.178604905,3274428.300186271,9692427.0,2240253.44,5014943.063701774,2684878.972472838,9692427.0,2240253.44,5147629.030330989,2004123.494928018,9692427.0,2240253.44,0.8254892016419105,-7074873.640000001,-2617385.2600000002,1997006.42,1781265.84,7537501.15,4579171.74,4044438.84,,215740.57999999984,-5311507.91,0.12111644155259826,-0.7267561737133517,3333553.7876430466,2518939.187114379,7537501.15,1781265.84,3937839.966061201,2089782.091445994,7537501.15,1781265.84,4040685.0756955086,1555352.876301535,7537501.15,1781265.84,0.8249971787422715,-5540494.73,-2047432.42,620546.94,0.23707136193686965,0.76292863805931,0,0,5245800.323061225
2012-08-10,3412496.65,2699279.56,4,10,32,8,3,2012,223,0,0,0,37,0,-0.6400381082043503,-0.7683431655492202,-0.433883739117558,-0.9009688679024191,-0.6400381082043503,-0.7683431655492202,0.9835378122597296,0.18070244009239297,-0.8713510040136405,0.49066019586310516,4478691.52,2617553.36,9297269.95,5156699.45,5582884.78,,1861138.1599999997,-5213735.48,0.7110220515237176,-0.5379184676861637,4306657.013953678,2598705.577580388,9297269.95,2240253.44,4943442.857874871,2707952.9447929272,9692427.0,2240253.44,5104471.771599957,2008537.0314000666,9692427.0,2240253.44,0.843702778004658,-4818578.43,-1104193.2600000007,3621672.71,1997006.42,7118808.46,3989402.2,4338313.07,,1624666.29,-3915828.4400000004,0.8135508597914272,-0.5195128149333682,3405583.518232285,1993902.2884002854,7118808.46,1781265.84,3895684.3319197074,2104487.7613594146,7537501.15,1781265.84,4013652.0198441856,1557717.5003613108,7537501.15,1781265.84,0.848499945034101,-3497135.75,-716640.3600000003,857018.8099999996,0.19135473076700898,0.8086452692307583,0,0,4574679.664081632
2012-08-11,2732604.35,2168668.05,5,11,32,8,3,2012,224,1,0,0,38,0,-0.65316012232693,-0.7572198192083127,-0.9749279121818236,-0.2225209339563146,-0.65316012232693,-0.7572198192083127,0.9891715794849547,0.14676370920373963,-0.8448805268402667,0.5349550405091192,3412496.65,4478691.52,6384195.03,4326956.84,5734632.02,,-1066194.8699999996,-5884773.299999999,-0.23805945670489037,-0.6329571295281149,4083116.922965259,1467008.0290852978,6384195.03,2240253.44,4739316.696824889,2774438.919621838,9692427.0,2240253.44,4995312.086335444,2032609.4482495252,9692427.0,2240253.44,0.8173897551118685,-2971698.3800000004,-2322135.3699999996,2699279.56,3621672.71,5087528.11,3403662.59,4458811.27,,-922393.1499999999,-4419528.9,-0.2546870531545077,-0.6208242467588458,3229007.5286742137,1188352.1578174287,5087528.11,1781265.84,3736163.6956637464,2155483.6787911262,7537501.15,1781265.84,3928853.796628432,1576915.1430187747,7537501.15,1781265.84,0.8218701167849478,-2388248.5500000003,-1759531.7099999995,713217.0899999999,0.20900155022801556,0.790998449769054,0,0,3851887.56122449
2012-08-12,3388181.83,2654275.25,6,12,32,8,3,2012,225,1,0,0,39,0,-0.666088855860977,-0.7458723993404063,-0.7818314824680299,0.6234898018587334,-0.666088855860977,-0.7458723993404063,0.993634586189866,0.11265127219562909,-0.8161603698771164,0.5778254499778013,2732604.35,3412496.65,2359224.19,4804199.65,5309511.71,,-679892.2999999998,-3651590.68,-0.1992360344148616,-0.5719735476188923,3745488.779723944,809062.50033577,4478691.52,2240253.44,4471755.050581571,2861222.9799452918,9692427.0,2240253.44,4849330.942055738,2074338.7760498098,9692427.0,2240253.44,0.7723722766028474,373380.16000000015,-2576907.36,2168668.05,2699279.56,1863413.11,3819645.91,4143402.78,,-530611.5100000002,-2918860.0600000005,-0.19657523357825157,-0.5737285370989331,2963922.6590056606,674875.8800454813,3621672.71,1781265.84,3527164.2762419134,2223282.7915593646,7537501.15,1781265.84,3815293.425878211,1610213.795337005,7537501.15,1781265.84,0.776853135041809,305254.9399999997,-1974734.73,563936.3000000003,0.20637319851955022,0.7936268014767902,0,0,4069979.1214583335
2012-08-13,3928170.01,3189564.96,0,13,33,8,3,2012,226,0,0,0,40,0,-0.6788204829862355,-0.734304263829602,0.0,1.0,-0.6788204829862355,-0.734304263829602,0.9969215500633253,0.07840550375666766,-0.7852670068439961,0.6191572723971441,3388181.83,2732604.35,3630003.7,6586130.95,3820831.41,,655577.48,1028957.6400000001,0.23990940364271895,0.4361423744133448,3656162.042292958,750323.9548528937,4478691.52,2240253.44,4327278.621170695,2911041.5538900616,9692427.0,2240253.44,4755063.257406981,2094379.437030661,9692427.0,2240253.44,0.768898717927685,-241821.8700000001,-432649.5800000001,2654275.25,2168668.05,2922718.71,5195109.56,3075464.87,,485607.2000000002,790862.1399999999,0.22391956205561292,0.42441589347839237,2886510.8067542454,627524.7376198056,3621672.71,1781265.84,3410779.0727429916,2264273.445182395,7537501.15,1781265.84,3740389.0274344557,1626833.5873299139,7537501.15,1781265.84,0.7717140611778542,-268443.45999999996,-421189.6200000001,733906.5800000001,0.21660779049683823,0.7833922095002103,0,0,4118305.7669387753
2012-08-14,4033912.16,3258198.58,1,14,33,8,3,2012,227,0,0,0,41,0,-0.6913512362094071,-0.722518835873311,0.7818314824680298,0.6234898018587336,-0.6913512362094071,-0.722518835873311,0.9990285807311906,0.044066936383449135,-0.7522826980987246,0.6588404527207655,3928170.01,3388181.83,2240253.44,9151622.14,3948841.28,,539988.1799999997,298166.3099999996,0.15937402627532538,0.08213939561549188,3724164.0342197185,785498.0846902754,4478691.52,2240253.44,4274064.139681269,2911994.2142526344,9692427.0,2240253.44,4701715.30596137,2092479.4570257878,9692427.0,2240253.44,0.7920862476487845,1687916.5699999998,-20671.27000000002,3189564.96,2654275.25,1781265.84,7142891.18,3154482.05,,535289.71,266846.25,0.20167076116163907,0.09130069516679562,2962274.345065684,661194.0362254449,3621672.71,1781265.84,3381283.8577105924,2261366.9480201397,7537501.15,1781265.84,3704851.9908257816,1624976.911014317,7537501.15,1781265.84,0.7995661776484143,1408299.1199999999,35082.91000000015,738605.0499999998,0.18802777072220445,0.8119722292752498,0,0,4268881.215
2012-08-15,3780293.26,2886923.59,2,15,33,8,3,2012,228,0,0,0,42,0,-0.7036774074790128,-0.7105196029692745,0.9749279121818236,-0.22252093395631434,-0.7036774074790128,-0.7105196029692745,0.999953184360873,0.009676212407230897,-0.717295271600886,0.6967693257736101,4033912.16,3928170.01,2617553.36,9148357.3,3503801.49,,105742.15000000037,1793658.7200000002,0.026918934193482125,0.8006499121813648,3801601.0656647887,684689.495179207,4478691.52,2617553.36,4242043.875723767,2687035.659308986,9692427.0,2240253.44,4658631.232028378,2091131.8706407428,9692427.0,2240253.44,0.8160339113172097,1416358.8000000003,530110.6699999999,3258198.58,3189564.96,1997006.42,7308514.33,2708219.59,,68633.62000000011,1476932.74,0.021518175945850704,0.8291478491497934,3036255.4037992633,593238.7822585746,3621672.71,1997006.42,3364872.48734918,2088067.9417653345,7537501.15,1781265.84,3676035.6417402476,1623442.003829378,7537501.15,1781265.84,0.8259591853014869,1261192.1600000001,549978.9900000002,775713.5800000001,0.19229808415017074,0.8077019158473503,0,0,4947728.397755102
2012-08-16,5249978.18,4222455.97,3,16,33,8,3,2012,229,0,0,0,43,0,-0.7157953492826642,-0.6983101158835584,0.43388373911755823,-0.900968867902419,-0.7157953492826642,-0.6983101158835584,0.9996942666129788,-0.024725964109382385,-0.6803978890506108,0.7328428976086707,3780293.26,4033912.16,4478691.52,9692427.0,4476729.49,,-253618.90000000037,1162739.9,-0.0628716962443725,0.44420867126086017,3796274.1142485915,561111.8273141019,4478691.52,2732604.35,4180477.126960598,2386586.042269747,9692427.0,2240253.44,4601964.266091064,2085121.797131014,9692427.0,2240253.44,0.8249247266461113,-698398.2599999998,-696436.2300000004,2886923.59,3258198.58,3621672.71,7537501.15,3463061.65,,-371274.9900000002,889917.1699999999,-0.11395100110810319,0.4456255929312436,2998922.4503494473,476811.69970286585,3621672.71,2168668.05,3301145.967702623,1835824.0652734304,7537501.15,1781265.84,3625125.186789264,1619221.1580037205,7537501.15,1781265.84,0.8272603829710193,-734749.1200000001,-576138.06,893369.6699999999,0.23632284813735238,0.7636771518600023,0,0,5245800.323061225
2012-08-17,4089284.05,3238908.92,4,17,33,8,3,2012,230,0,0,0,44,0,-0.7277014757264236,-0.6858939875998223,-0.433883739117558,-0.9009688679024191,-0.7277014757264236,-0.6858939875998223,0.9982521339365441,-0.0590988755488295,-0.641688797825113,0.7669651144255266,5249978.18,3780293.26,3412496.65,9297269.95,5184141.46,,1469684.92,771286.6600000001,0.3887753724164775,0.17221249924352922,4159700.1306864433,778059.9871780905,5249978.18,2732604.35,4323077.267365851,1872605.822176277,9297269.95,2240253.44,4643771.615375511,2083682.9255261596,9692427.0,2240253.44,0.8957589811059471,1837481.5299999998,65836.71999999974,4222455.97,2886923.59,2699279.56,7118808.46,4072012.16,,1335532.38,600783.2599999998,0.4626143846086346,0.16588557501100087,3304805.8302620854,646781.4674663037,4222455.97,2168668.05,3423987.301342273,1445093.9770795861,7118808.46,1781265.84,3663662.6566738277,1617910.8604632404,7537501.15,1781265.84,0.9020497081610231,1523176.4099999997,150443.8099999996,1027522.21,0.19571932963691727,0.804280670361178,0,0,4574679.664081632
2012-08-18,3450015.71,2808916.94,5,18,33,8,3,2012,231,1,0,0,45,0,-0.7393922635959241,-0.673274892250183,-0.9749279121818236,-0.2225209339563146,-0.7393922635959241,-0.673274892250183,0.9956284932063294,-0.09340183893100905,-0.6012710693734842,0.7990451183346701,4089284.05,5249978.18,2732604.35,6384195.03,6421487.11,,-1160694.13,676787.3999999999,-0.22108551506398832,0.19832617271580322,4142096.1105148327,765368.7066113293,5249978.18,2732604.35,4291904.838383738,1134644.6826478923,6384195.03,2240253.44,4607998.224060962,2089721.5354753644,9692427.0,2240253.44,0.8988927315287624,1356679.6999999997,-2332203.0600000005,3238908.92,4222455.97,2168668.05,5087528.11,5007270.91,,-983547.0499999998,539629.3599999999,-0.2329324584999758,0.19991606945669593,3288331.602696564,635448.0940963282,4222455.97,2168668.05,3399310.18382997,923596.6247366187,5087528.11,1781265.84,3636259.1897916454,1622645.8559756584,7537501.15,1781265.84,0.904317165266742,1070240.87,-1768361.9900000002,850375.1299999999,0.20795208148915956,0.7920479185083951,0,0,3851887.56122449
2012-08-19,3904300.93,3006801.4,6,19,33,8,3,2012,232,1,0,0,46,0,-0.7508642533989489,-0.6604565640279754,-0.7818314824680299,0.6234898018587334,-0.7508642533989489,-0.6604565640279754,0.9918264497026016,-0.12759425406472188,-0.5592523247663436,0.828997489286572,3450015.71,4089284.05,3388181.83,2359224.19,5171470.46,,-639268.3399999999,717411.3599999999,-0.15632769261895607,0.26253758982708186,3969076.0103861243,619258.1397202748,5249978.18,3388181.83,4179652.95459924,841201.9690322201,5249978.18,2240253.44,4533289.674766706,2088100.4751148843,9692427.0,2240253.44,0.8755399048223468,61833.87999999989,-1721454.75,2808916.94,3238908.92,2654275.25,1863413.11,4213989.64,,-429991.98,640248.8900000001,-0.13275828083489305,0.2952267821716654,3168477.937022423,515812.315236113,4222455.97,2654275.25,3320591.084652641,694175.0432565074,4222455.97,1781265.84,3582882.2704502493,1620958.5867611715,7537501.15,1781265.84,0.8843377197028043,154641.68999999994,-1405072.6999999997,641098.77,0.18582488425774205,0.8141751157393594,0,0,4069979.1214583335
2012-08-20,3541027.32,2827038.81,0,20,34,8,3,2012,233,0,0,0,47,0,-0.7621140503891487,-0.6474427960827475,0.0,1.0,-0.7621140503891487,-0.6474427960827475,0.9868505034357966,-0.16163565160110782,-0.5157444481311303,0.8567424725213031,3904300.93,3450015.71,3928170.01,3630003.7,3442157.02,,454285.2200000002,516119.1000000001,0.1316762757581762,0.15232922136295146,3952882.240289593,564134.7176804284,5249978.18,3450015.71,4142939.3513193415,774815.7000296476,5249978.18,2240253.44,4492709.7557495,2094247.293419088,9692427.0,2240253.44,0.8798436701196051,-23869.07999999961,462143.91000000015,3006801.4,2808916.94,3189564.96,2922718.71,2746075.45,,197884.45999999996,352526.1499999999,0.07044866908738134,0.13281446602043245,3128058.802766817,471223.21452404757,4222455.97,2808916.94,3278752.460032289,639598.1952499582,4222455.97,1781265.84,3545715.762679266,1626210.527786949,7537501.15,1781265.84,0.8822079975170726,-182763.56000000006,260725.94999999972,897499.5300000003,0.22987457834037947,0.7701254216570592,0,0,4118305.7669387753
2012-08-21,4147483.23,3364364.64,1,21,34,8,3,2012,234,0,0,0,48,0,-0.7731383255706026,-0.6342374393978054,0.7818314824680298,0.6234898018587336,-0.7731383255706026,-0.6342374393978054,0.9807065438204117,-0.1954857409322303,-0.4708632887360563,0.8822061909330864,3541027.32,3904300.93,4033912.16,2240253.44,3117550.57,,-363273.61000000034,-387142.68999999994,-0.09304446980730052,-0.09855548232750755,3849918.510217195,597466.1444912966,5249978.18,3450015.71,4062684.4138100957,775253.4870596584,5249978.18,2240253.44,4431310.888926952,2092095.6792491963,9692427.0,2240253.44,0.8687990093019111,-492884.8400000003,423476.75,2827038.81,3006801.4,3258198.58,1781265.84,2531656.38,,-179762.58999999985,-362526.1499999999,-0.05978532203689935,-0.11366006165304743,3052803.804575113,495724.88634439174,4222455.97,2808916.94,3218523.973361317,639730.1153785645,4222455.97,1781265.84,3499349.5076677003,1624475.8138716603,7537501.15,1781265.84,0.8723917967831307,-431159.77,295382.43000000017,713988.5099999998,0.20163315486591146,0.7983668451312644,0,0,4268881.215
